SALEDATE;PDCODE;QTY;UNITVAL;TOTALSALE;CUMSALES;CLIENTCODE;CLIENTCITY;CLIENTSTATE
27/05/2022;1;6;16.8;100.8;328815.22;99;Santa Maria;RS
27/05/2022;125;1.233;85;104.805;328920.02;99;Santa Maria;RS
27/05/2022;17;6;11.9;71.4;329199.41;99;Santa Maria;RS
27/05/2022;50;1;6;6;327829.57;141;Porto Alegre;RS
27/05/2022;125;0.501;85;42.585;328962.61;141;Porto Alegre;RS
27/05/2022;68;1;10.2;10.2;328972.81;141;Porto Alegre;RS
27/05/2022;19;1;10.2;10.2;329128.01;141;Porto Alegre;RS
27/05/2022;3;1;6;6;329205.41;141;Porto Alegre;RS
27/05/2022;2;12;29.75;357;328213.77;147;Porto Alegre;RS
30/05/2022;2;2;29.75;59.5;329980.51;16;Porto Alegre;RS
30/05/2022;71;4.8;37.19;178.512;329383.92;69;Porto Alegre;RS
30/05/2022;30;1.125;60.35;67.89375;329451.81;69;Porto Alegre;RS
30/05/2022;112;0.3;56.67;17.001;330057.01;69;Porto Alegre;RS
30/05/2022;111;0.4;44.41;17.764;330074.78;69;Porto Alegre;RS
30/05/2022;110;1.8;37.78;68.004;330142.78;69;Porto Alegre;RS
30/05/2022;109;0.5;59.8;29.9;330172.68;69;Porto Alegre;RS
30/05/2022;97;1.037;71.4;74.0418;330246.72;69;Porto Alegre;RS
30/05/2022;70;1.2;39;46.8;330449.52;69;Porto Alegre;RS
30/05/2022;29;14;13.6;190.4;329642.21;73;Porto Alegre;RS
30/05/2022;2;8;29.75;238;329921.01;89;Porto Alegre;RS
30/05/2022;29;3;13.6;40.8;329683.01;129;Porto Alegre;RS
30/05/2022;2;1;29.75;29.75;330010.26;129;Porto Alegre;RS
30/05/2022;96;4;39;156;330402.72;130;Porto Alegre;RS
30/05/2022;2;1;29.75;29.75;330040.01;140;Porto Alegre;RS
31/05/2022;79;0.5;50;25;330474.52;45;Porto Alegre;RS
31/05/2022;2;6;29.75;178.5;330653.02;45;Porto Alegre;RS
31/05/2022;122;3.015;42.5;128.1375;330924.02;45;Porto Alegre;RS
31/05/2022;114;7.94;25.5;202.47;331178.15;45;Porto Alegre;RS
31/05/2022;1;1;16.8;16.8;331322.69;45;Porto Alegre;RS
31/05/2022;97;0.257;71.4;18.3498;331341.04;45;Porto Alegre;RS
31/05/2022;21;1;17;17;331444.79;45;Porto Alegre;RS
31/05/2022;2;2;28.6;57.2;330769.72;74;Porto Alegre;RS
31/05/2022;15;2;13.08;26.16;330795.88;74;Porto Alegre;RS
31/05/2022;12;1;17.96;17.96;330975.68;74;Porto Alegre;RS
31/05/2022;1;4;16.4;65.6;331289.09;74;Porto Alegre;RS
31/05/2022;21;2;16.4;32.8;331427.79;74;Porto Alegre;RS
31/05/2022;1;1;16.8;16.8;331305.89;118;Porto Alegre;RS
31/05/2022;2;2;29.75;59.5;330712.52;132;Porto Alegre;RS
31/05/2022;122;0.793;42.5;33.7025;330957.72;132;Porto Alegre;RS
31/05/2022;114;1.778;25.5;45.339;331223.49;132;Porto Alegre;RS
31/05/2022;40;0.415;130;53.95;331394.99;132;Porto Alegre;RS
01/06/2022;2;2;29.75;59.5;331654.29;30;Osorio;RS
01/06/2022;15;1;13.6;13.6;331776.69;30;Osorio;RS
01/06/2022;23;1;12.75;12.75;331789.44;30;Osorio;RS
01/06/2022;17;2;11.9;23.8;331813.24;30;Osorio;RS
01/06/2022;79;3;50;150;331594.79;91;Caxias do Sul;RS
01/06/2022;15;8;13.6;108.8;331763.09;91;Caxias do Sul;RS
02/06/2022;2;7;29.75;208.25;333369.34;8;Porto Alegre;RS
02/06/2022;27;3;25;75;333902.22;8;Porto Alegre;RS
02/06/2022;2;15;29.75;446.25;332506.59;20;Porto Alegre;RS
02/06/2022;2;2;29.75;59.5;333488.34;48;Porto Alegre;RS
02/06/2022;2;12;29.75;357;332863.59;54;Florianopolis;SC
02/06/2022;79;3;41;123;331936.24;63;Porto Alegre;RS
02/06/2022;76;0.1;153;15.3;331951.54;63;Porto Alegre;RS
02/06/2022;2;10;29.75;297.5;333161.09;63;Porto Alegre;RS
02/06/2022;15;2;13.6;27.2;333545.29;63;Porto Alegre;RS
02/06/2022;130;1.702;39.95;67.9949;333630.09;63;Porto Alegre;RS
02/06/2022;94;4;12.75;51;333827.22;63;Porto Alegre;RS
02/06/2022;29;7;13.6;95.2;332046.74;77;Porto Alegre;RS
02/06/2022;2;2;29.75;59.5;333428.84;129;Porto Alegre;RS
02/06/2022;129;1.586;35;55.51;333685.6;136;Porto Alegre;RS
02/06/2022;129;1.559;35;54.565;333740.16;136;Porto Alegre;RS
02/06/2022;29;1;13.6;13.6;332060.34;153;Porto Alegre;RS
02/06/2022;2;1;29.75;29.75;333518.09;153;Porto Alegre;RS
02/06/2022;1;1;16.8;16.8;333562.09;153;Porto Alegre;RS
02/06/2022;97;0.505;71.4;36.057;333776.22;153;Porto Alegre;RS
03/06/2022;2;3;29.75;89.25;337317.49;16;Porto Alegre;RS
03/06/2022;29;30;13.6;408;334515.89;26;Pelotas;RS
03/06/2022;2;80;28.9;2312;336841.49;26;Pelotas;RS
03/06/2022;15;18;13.6;244.8;337562.29;26;Pelotas;RS
03/06/2022;122;20.49;42.5;870.825;338623.51;26;Pelotas;RS
03/06/2022;114;20.975;25.5;534.8625;339275.67;26;Pelotas;RS
03/06/2022;40;1.944;130;252.72;340669.7;26;Pelotas;RS
03/06/2022;2;8;29.75;238;337079.49;39;Pelotas;RS
03/06/2022;114;5.21;25.5;132.855;339408.53;39;Pelotas;RS
03/06/2022;29;1;13.6;13.6;334529.49;52;Passo Fundo;RS
03/06/2022;2;5;29.75;148.75;337228.24;52;Passo Fundo;RS
03/06/2022;15;4;13.6;54.4;337752.69;52;Passo Fundo;RS
03/06/2022;12;1;19.55;19.55;338740.81;52;Passo Fundo;RS
03/06/2022;114;2.533;25.5;64.5915;339473.12;52;Passo Fundo;RS
03/06/2022;75;10;25.42;254.2;340314.98;52;Passo Fundo;RS
03/06/2022;130;2.5;39.95;99.875;339678.48;63;Porto Alegre;RS
03/06/2022;71;4.8;37.19;178.512;334080.73;69;Porto Alegre;RS
03/06/2022;30;0.45;60.35;27.1575;334107.89;69;Porto Alegre;RS
03/06/2022;130;1.9;39.95;75.905;339754.38;69;Porto Alegre;RS
03/06/2022;111;1.2;44.41;53.292;339807.67;69;Porto Alegre;RS
03/06/2022;110;1.8;37.78;68.004;339875.68;69;Porto Alegre;RS
03/06/2022;97;1.5;71.4;107.1;339982.78;69;Porto Alegre;RS
03/06/2022;96;2;39;78;340060.78;69;Porto Alegre;RS
03/06/2022;15;10;13.6;136;337698.29;154;Santa Maria;RS
03/06/2022;12;5;19.55;97.75;338721.26;154;Santa Maria;RS
03/06/2022;130;2.637;40;105.48;339578.6;154;Santa Maria;RS
03/06/2022;68;10;10.2;102;340416.98;154;Santa Maria;RS
03/06/2022;23;10;12.75;127.5;340797.2;154;Santa Maria;RS
04/06/2022;1;5;16.8;84;341320.1;13;Porto Alegre;RS
04/06/2022;27;5;29;145;341890.44;13;Porto Alegre;RS
04/06/2022;23;5;12.75;63.75;341954.19;13;Porto Alegre;RS
04/06/2022;79;1;50;50;340847.2;34;Taquara;RS
04/06/2022;76;0.1;153;15.3;340862.5;34;Taquara;RS
04/06/2022;2;4;29.75;119;341012.1;34;Taquara;RS
04/06/2022;13;3;35;105;341176.6;34;Taquara;RS
04/06/2022;2;2;29.75;59.5;341071.6;45;Porto Alegre;RS
04/06/2022;97;0.258;67.2;17.3376;341337.44;57;Porto Alegre;RS
04/06/2022;80;5;12;60;341397.44;57;Porto Alegre;RS
04/06/2022;68;1;9.6;9.6;341407.04;57;Porto Alegre;RS
04/06/2022;28;3;12.8;38.4;341445.44;57;Porto Alegre;RS
04/06/2022;23;5;12;60;342014.19;57;Porto Alegre;RS
04/06/2022;5;1;79.2;79.2;342093.39;57;Porto Alegre;RS
04/06/2022;27;12;25;300;341745.44;63;Porto Alegre;RS
04/06/2022;29;1;13.6;13.6;340876.1;152;Porto Alegre;RS
04/06/2022;25;1;17;17;340893.1;152;Porto Alegre;RS
04/06/2022;116;1;29.75;29.75;341206.35;152;Porto Alegre;RS
04/06/2022;115;1;29.75;29.75;341236.1;152;Porto Alegre;RS
04/06/2022;3;5;6;30;342123.39;152;Porto Alegre;RS
06/06/2022;2;5;29.75;148.75;342272.14;155;Sapucaia do Sul;RS
07/06/2022;2;3;29.75;89.25;343304.36;18;Osorio;RS
07/06/2022;79;1;50;50;342374.14;45;Porto Alegre;RS
07/06/2022;29;4;13.6;54.4;342428.54;45;Porto Alegre;RS
07/06/2022;2;2;29.75;59.5;343363.86;45;Porto Alegre;RS
07/06/2022;13;3;35;105;343552.22;45;Porto Alegre;RS
07/06/2022;97;1.15;71.4;82.11;343916.92;45;Porto Alegre;RS
07/06/2022;29;1;12.9;12.9;342455.04;74;Porto Alegre;RS
07/06/2022;25;1;16.32;16.32;342471.36;74;Porto Alegre;RS
07/06/2022;2;2;28.6;57.2;343421.06;74;Porto Alegre;RS
07/06/2022;15;2;13.08;26.16;343447.22;74;Porto Alegre;RS
07/06/2022;1;6;16.4;98.4;343717.7;74;Porto Alegre;RS
07/06/2022;97;1.405;71.4;100.317;343834.81;74;Porto Alegre;RS
07/06/2022;17;1;11.44;11.44;343962.16;74;Porto Alegre;RS
07/06/2022;2;4;29.75;119;343125.86;83;Santo Antonio da Patrulha;RS
07/06/2022;29;1;13.6;13.6;342442.14;89;Porto Alegre;RS
07/06/2022;2;8;29.75;238;343006.86;89;Porto Alegre;RS
07/06/2022;2;10;29.75;297.5;342768.86;107;Osorio;RS
07/06/2022;95;10;5.2;52;342324.14;118;Porto Alegre;RS
07/06/2022;1;1;16.8;16.8;343734.5;118;Porto Alegre;RS
07/06/2022;2;3;29.75;89.25;343215.11;132;Porto Alegre;RS
07/06/2022;122;0.889;42.5;37.7825;343590;132;Porto Alegre;RS
07/06/2022;114;1.149;25.5;29.2995;343619.3;132;Porto Alegre;RS
07/06/2022;40;0.26;130;33.8;343950.72;132;Porto Alegre;RS
08/06/2022;13;7;41;287;344703.91;54;Florianopolis;SC
08/06/2022;97;0.752;85;63.92;344795.46;54;Florianopolis;SC
08/06/2022;28;2;16;32;344827.46;54;Florianopolis;SC
08/06/2022;17;2;14;28;344865.66;54;Florianopolis;SC
08/06/2022;29;4;13.6;54.4;344016.56;144;Porto Alegre;RS
08/06/2022;2;2;29.75;59.5;344387.16;144;Porto Alegre;RS
08/06/2022;133;0.5;55.25;27.625;344731.54;144;Porto Alegre;RS
08/06/2022;2;10;29.75;297.5;344327.66;147;Porto Alegre;RS
08/06/2022;29;1;13.6;13.6;344030.16;156;Porto Alegre;RS
08/06/2022;2;1;29.75;29.75;344416.91;156;Porto Alegre;RS
08/06/2022;19;1;10.2;10.2;344837.66;156;Porto Alegre;RS
09/06/2022;2;17;29.75;505.75;345788.63;8;Porto Alegre;RS
09/06/2022;27;3;25;75;347381.58;8;Porto Alegre;RS
09/06/2022;29;1;13.6;13.6;345248.88;33;Porto Alegre;RS
09/06/2022;2;6;29.75;178.5;345967.13;33;Porto Alegre;RS
09/06/2022;13;1;35;35;346467.38;33;Porto Alegre;RS
09/06/2022;122;0.211;42.5;8.9675;346631.92;33;Porto Alegre;RS
09/06/2022;79;0.5;50;25;344915.66;45;Porto Alegre;RS
09/06/2022;2;4;29.75;119;346086.13;45;Porto Alegre;RS
09/06/2022;122;1.065;42.5;45.2625;346622.95;45;Porto Alegre;RS
09/06/2022;114;8.407;25.5;214.3785;346846.29;45;Porto Alegre;RS
09/06/2022;71;6.4;37.19;238.016;345153.68;69;Porto Alegre;RS
09/06/2022;112;0.3;56.67;17.001;346863.29;69;Porto Alegre;RS
09/06/2022;110;2.16;37.78;81.6048;347033.5;69;Porto Alegre;RS
09/06/2022;109;0.5;63.54;31.77;347065.27;69;Porto Alegre;RS
09/06/2022;97;1.406;71.4;100.3884;347165.66;69;Porto Alegre;RS
09/06/2022;96;1.5;39;58.5;347224.16;69;Porto Alegre;RS
09/06/2022;40;0.334;130;43.42;347306.58;69;Porto Alegre;RS
09/06/2022;79;0.5;50;25;344890.66;129;Porto Alegre;RS
09/06/2022;29;2;13.6;27.2;345235.28;129;Porto Alegre;RS
09/06/2022;2;3;29.75;89.25;346264.63;129;Porto Alegre;RS
09/06/2022;25;2;17;34;345282.88;131;Esteio;RS
09/06/2022;2;1;29.75;29.75;346294.38;131;Esteio;RS
09/06/2022;15;1;13.6;13.6;346362.38;131;Esteio;RS
09/06/2022;13;1;35;35;346502.38;131;Esteio;RS
09/06/2022;122;1.772;42.5;75.31;346577.69;131;Esteio;RS
09/06/2022;96;1;39;39;347263.16;131;Esteio;RS
09/06/2022;23;5;12.75;63.75;347445.33;131;Esteio;RS
09/06/2022;29;4;13.6;54.4;345208.08;157;Guaiba;RS
09/06/2022;2;3;29.75;89.25;346175.38;157;Guaiba;RS
09/06/2022;15;4;13.6;54.4;346348.78;157;Guaiba;RS
09/06/2022;13;2;35;70;346432.38;157;Guaiba;RS
09/06/2022;130;2.215;40;88.6;346951.89;157;Guaiba;RS
09/06/2022;22;4;10.2;40.8;347486.13;157;Guaiba;RS
10/06/2022;2;15;29.75;446.25;348742.23;20;Porto Alegre;RS
10/06/2022;2;4;29.75;119;348861.23;31;Erechim;RS
10/06/2022;15;1;13.6;13.6;348993.83;31;Erechim;RS
10/06/2022;114;1.277;25.5;32.5635;349197.35;31;Erechim;RS
10/06/2022;97;1.129;71.4;80.6106;349596.26;31;Erechim;RS
10/06/2022;97;0.223;71.4;15.9222;349612.19;31;Erechim;RS
10/06/2022;79;6;50;300;347786.13;44;Pelotas;RS
10/06/2022;2;15;29.75;446.25;348295.98;44;Pelotas;RS
10/06/2022;96;4;39;156;349782.25;130;Porto Alegre;RS
10/06/2022;134;3;55;165;349478.76;141;Porto Alegre;RS
10/06/2022;19;1;10.2;10.2;349955.57;141;Porto Alegre;RS
10/06/2022;2;3;29.75;89.25;348950.48;156;Porto Alegre;RS
10/06/2022;15;1;13.6;13.6;349021.03;158;Sao Leopoldo;RS
10/06/2022;122;0.33;42.5;14.025;349086.59;158;Sao Leopoldo;RS
10/06/2022;12;2;19.55;39.1;349164.79;158;Sao Leopoldo;RS
10/06/2022;114;0.475;25.5;12.1125;349246.56;158;Sao Leopoldo;RS
10/06/2022;1;2;16.8;33.6;349313.76;158;Sao Leopoldo;RS
10/06/2022;75;1;25.42;25.42;349858.67;158;Sao Leopoldo;RS
10/06/2022;79;1;50;50;347836.13;159;Esteio;RS
10/06/2022;29;1;13.6;13.6;347849.73;159;Esteio;RS
10/06/2022;2;1;29.75;29.75;348980.23;159;Esteio;RS
10/06/2022;15;1;13.6;13.6;349007.43;159;Esteio;RS
10/06/2022;13;1;35;35;349056.03;159;Esteio;RS
10/06/2022;122;0.389;42.5;16.5325;349072.56;159;Esteio;RS
10/06/2022;12;2;19.55;39.1;349125.69;159;Esteio;RS
10/06/2022;114;1.455;25.5;37.1025;349234.45;159;Esteio;RS
10/06/2022;1;2;16.8;33.6;349280.16;159;Esteio;RS
10/06/2022;125;0.434;85;36.89;349515.65;159;Esteio;RS
10/06/2022;97;0.197;71.4;14.0658;349626.25;159;Esteio;RS
10/06/2022;94;2;12.75;25.5;349807.75;159;Esteio;RS
10/06/2022;85;1;12.75;12.75;349820.5;159;Esteio;RS
10/06/2022;80;1;12.75;12.75;349833.25;159;Esteio;RS
10/06/2022;23;2;12.75;25.5;349884.17;159;Esteio;RS
10/06/2022;22;6;10.2;61.2;349945.37;159;Esteio;RS
10/06/2022;19;1;10.2;10.2;349965.77;159;Esteio;RS
11/06/2022;29;9;13.6;122.4;350088.17;73;Porto Alegre;RS
11/06/2022;2;1;29.75;29.75;350266.67;73;Porto Alegre;RS
11/06/2022;2;5;29.75;148.75;350236.92;86;Porto Alegre;RS
11/06/2022;15;4;13.6;54.4;350321.07;86;Porto Alegre;RS
13/06/2022;29;2;13.6;27.2;350348.27;10;Porto Alegre;RS
13/06/2022;2;3;29.75;89.25;350526.77;10;Porto Alegre;RS
13/06/2022;2;3;29.75;89.25;350437.52;16;Porto Alegre;RS
13/06/2022;2;2;29.75;59.5;350586.27;37;Porto Alegre;RS
13/06/2022;2;2;29.75;59.5;350645.77;71;Porto Alegre;RS
13/06/2022;1;1;16.8;16.8;350662.57;117;Porto Alegre;RS
14/06/2022;2;2;29.75;59.5;350973.12;48;Porto Alegre;RS
14/06/2022;29;2;12.9;25.8;350688.37;74;Porto Alegre;RS
14/06/2022;15;2;13.08;26.16;350999.28;74;Porto Alegre;RS
14/06/2022;13;1;32;32;351043.28;74;Porto Alegre;RS
14/06/2022;1;6;16.4;98.4;351237.56;74;Porto Alegre;RS
14/06/2022;21;1;16.4;16.4;351253.96;74;Porto Alegre;RS
14/06/2022;2;3;29.75;89.25;350913.62;125;Porto Alegre;RS
14/06/2022;2;4;29.75;119;350824.37;132;Porto Alegre;RS
14/06/2022;122;0.856;42.5;36.38;351079.66;132;Porto Alegre;RS
14/06/2022;25;1;17;17;350705.37;152;Porto Alegre;RS
14/06/2022;135;2;6;12;351011.28;152;Porto Alegre;RS
14/06/2022;116;1;29.75;29.75;351109.41;152;Porto Alegre;RS
14/06/2022;115;1;29.75;29.75;351139.16;152;Porto Alegre;RS
15/06/2022;79;1;50;50;351439.26;45;Porto Alegre;RS
15/06/2022;2;8;29.75;238;352134.56;45;Porto Alegre;RS
15/06/2022;114;8.849;25.5;225.6495;352641.56;45;Porto Alegre;RS
15/06/2022;79;2;40;80;351389.26;63;Porto Alegre;RS
15/06/2022;29;5;13.6;68;351507.26;63;Porto Alegre;RS
15/06/2022;2;10;29.75;297.5;351896.56;63;Porto Alegre;RS
15/06/2022;130;3.186;40;127.44;353105;63;Porto Alegre;RS
15/06/2022;25;3;17;51;351599.06;84;Caxias do Sul;RS
15/06/2022;2;2;29.75;59.5;352283.31;84;Caxias do Sul;RS
15/06/2022;15;4;13.6;54.4;352337.71;84;Caxias do Sul;RS
15/06/2022;12;4;19.55;78.2;352415.91;84;Caxias do Sul;RS
15/06/2022;1;20;16.8;336;352977.56;84;Caxias do Sul;RS
15/06/2022;21;2;17;34;353139;84;Caxias do Sul;RS
15/06/2022;95;10;5.53;55.3;351309.26;118;Porto Alegre;RS
15/06/2022;29;3;13.6;40.8;351548.06;129;Porto Alegre;RS
15/06/2022;2;3;29.75;89.25;352223.81;129;Porto Alegre;RS
16/06/2022;2;7;29.75;208.25;354131.75;8;Porto Alegre;RS
16/06/2022;27;3;25;75;354331;8;Porto Alegre;RS
16/06/2022;2;3;29.75;89.25;354221;16;Porto Alegre;RS
16/06/2022;2;15;29.75;446.25;353715.25;20;Porto Alegre;RS
16/06/2022;2;7;29.75;208.25;353923.5;89;Porto Alegre;RS
16/06/2022;13;1;35;35;354256;89;Porto Alegre;RS
16/06/2022;95;10;5.2;52;353269;114;Porto Alegre;RS
16/06/2022;95;15;5.2;78;353217;117;Porto Alegre;RS
17/06/2022;1;6;16.8;100.8;359702.71;14;Porto Alegre;RS
17/06/2022;97;0.489;71.4;34.9146;359889.92;14;Porto Alegre;RS
17/06/2022;29;30;13.6;408;354739;26;Pelotas;RS
17/06/2022;2;80;28.9;2312;357119;26;Pelotas;RS
17/06/2022;122;15.034;42.5;638.945;358998.55;26;Pelotas;RS
17/06/2022;114;15.063;25.5;384.1065;359433.91;26;Pelotas;RS
17/06/2022;85;32.15;12.75;409.9125;360299.83;26;Pelotas;RS
17/06/2022;2;10;29.75;297.5;357773.5;28;Santa Cruz do Sul;RS
17/06/2022;15;15;13.6;204;358037;28;Santa Cruz do Sul;RS
17/06/2022;13;3;35;105;358359.6;28;Santa Cruz do Sul;RS
17/06/2022;19;4;10.2;40.8;360684.53;28;Santa Cruz do Sul;RS
17/06/2022;2;12;29.75;357;357476;147;Porto Alegre;RS
17/06/2022;15;6;13.6;81.6;358254.6;154;Santa Maria;RS
17/06/2022;85;12;12.75;153;360452.83;154;Santa Maria;RS
17/06/2022;29;5;13.6;68;354807;157;Guaiba;RS
17/06/2022;2;2;29.75;59.5;357833;157;Guaiba;RS
17/06/2022;15;10;13.6;136;358173;157;Guaiba;RS
17/06/2022;122;1.206;42.5;51.255;359049.8;157;Guaiba;RS
17/06/2022;1;10;16.8;168;359601.91;157;Guaiba;RS
17/06/2022;97;2.133;71.4;152.2962;359855;157;Guaiba;RS
17/06/2022;68;2;10.2;20.4;360473.23;157;Guaiba;RS
17/06/2022;40;0.2;130;26;360499.23;157;Guaiba;RS
17/06/2022;23;10;12.75;127.5;360626.73;157;Guaiba;RS
17/06/2022;21;1;17;17;360643.73;157;Guaiba;RS
18/06/2022;2;10;29.75;297.5;361226.78;13;Porto Alegre;RS
18/06/2022;1;5;16.8;84;361647.33;13;Porto Alegre;RS
18/06/2022;97;0.26;71.4;18.564;361930.46;13;Porto Alegre;RS
18/06/2022;79;0.5;51;25.5;360710.03;34;Taquara;RS
18/06/2022;85;6;12.75;76.5;362154.72;34;Taquara;RS
18/06/2022;114;2.145;25.5;54.6975;361563.33;45;Porto Alegre;RS
18/06/2022;2;7;29.75;208.25;361435.03;63;Porto Alegre;RS
18/06/2022;130;2.816;39.95;112.4992;361776.63;63;Porto Alegre;RS
18/06/2022;94;8.53;12.75;108.7575;362078.22;63;Porto Alegre;RS
18/06/2022;27;12;25;300;362501.52;63;Porto Alegre;RS
18/06/2022;71;4.8;37.19;178.512;360888.54;69;Porto Alegre;RS
18/06/2022;30;0.675;60.35;40.73625;360929.28;69;Porto Alegre;RS
18/06/2022;111;0.8;44.41;35.528;361812.15;69;Porto Alegre;RS
18/06/2022;110;1.44;37.78;54.4032;361866.56;69;Porto Alegre;RS
18/06/2022;97;0.635;71.4;45.339;361911.9;69;Porto Alegre;RS
18/06/2022;96;1;39;39;361969.46;69;Porto Alegre;RS
18/06/2022;70;1.2;39;46.8;362201.52;69;Porto Alegre;RS
18/06/2022;15;1;13.6;13.6;361448.63;152;Porto Alegre;RS
18/06/2022;135;10;6;60;361508.63;152;Porto Alegre;RS
18/06/2022;1;1;16.8;16.8;361664.13;152;Porto Alegre;RS
20/06/2022;29;1;13.6;13.6;362756.34;10;Porto Alegre;RS
20/06/2022;2;5;29.75;148.75;362934.69;10;Porto Alegre;RS
20/06/2022;39;1;25.6;25.6;362701.94;57;Porto Alegre;RS
20/06/2022;25;1;16;16;362785.94;57;Porto Alegre;RS
20/06/2022;135;10;4.8;48;363096.59;57;Porto Alegre;RS
20/06/2022;135;2;6;12;363108.59;57;Porto Alegre;RS
20/06/2022;68;1;9.6;9.6;363358.59;57;Porto Alegre;RS
20/06/2022;17;1;11.2;11.2;363456.49;57;Porto Alegre;RS
20/06/2022;29;1;13.6;13.6;362769.94;161;Porto Alegre;RS
20/06/2022;2;2;29.75;59.5;362994.19;161;Porto Alegre;RS
20/06/2022;15;1;13.6;13.6;363048.59;161;Porto Alegre;RS
20/06/2022;96;0.5;39;19.5;363272.73;161;Porto Alegre;RS
20/06/2022;63;0.584;42.5;24.82;362676.34;162;Garopaba;SC
20/06/2022;29;3;13.6;40.8;362742.74;162;Garopaba;SC
20/06/2022;15;3;13.6;40.8;363034.99;162;Garopaba;SC
20/06/2022;1;3;16.8;50.4;363158.99;162;Garopaba;SC
20/06/2022;125;0.6541;85;55.5985;363214.59;162;Garopaba;SC
20/06/2022;97;0.5412;71.4;38.64168;363253.23;162;Garopaba;SC
20/06/2022;75;3;25.42;76.26;363348.99;162;Garopaba;SC
20/06/2022;21;3;17;51;363409.59;162;Garopaba;SC
20/06/2022;17;3;11.9;35.7;363445.29;162;Garopaba;SC
20/06/2022;79;3;50;150;362651.52;163;Porto Alegre;RS
22/06/2022;79;1;50;50;363506.49;45;Porto Alegre;RS
22/06/2022;2;8;29.75;238;363744.49;45;Porto Alegre;RS
22/06/2022;114;6.25;25.5;159.375;363963.36;45;Porto Alegre;RS
22/06/2022;2;2;29.75;59.5;363803.99;164;Porto Alegre;RS
23/06/2022;2;7;29.75;208.25;364287.61;8;Porto Alegre;RS
23/06/2022;27;3;25;75;364549.82;8;Porto Alegre;RS
23/06/2022;95;2;5.2;10.4;363973.76;67;Arambare;RS
23/06/2022;79;0.5;50;25;364048.76;67;Arambare;RS
23/06/2022;29;1;13.6;13.6;364062.36;67;Arambare;RS
23/06/2022;25;1;17;17;364079.36;67;Arambare;RS
23/06/2022;2;1;29.75;29.75;364317.36;67;Arambare;RS
23/06/2022;13;1;35;35;364366.36;67;Arambare;RS
23/06/2022;114;1.403;25.5;35.7765;364414.97;67;Arambare;RS
23/06/2022;80;1;12.75;12.75;364439.2;67;Arambare;RS
23/06/2022;75;1;25.42;25.42;364464.62;67;Arambare;RS
23/06/2022;68;1;10.2;10.2;364474.82;67;Arambare;RS
23/06/2022;22;3;10.2;30.6;364580.42;67;Arambare;RS
23/06/2022;21;2;17;34;364614.42;67;Arambare;RS
23/06/2022;19;1;10.2;10.2;364624.62;67;Arambare;RS
23/06/2022;131;1;14;14;364331.36;136;Porto Alegre;RS
23/06/2022;3;3;29.75;89.25;364713.87;156;Porto Alegre;RS
23/06/2022;79;1;50;50;364023.76;163;Porto Alegre;RS
23/06/2022;122;0.302;42.5;12.835;364379.2;163;Porto Alegre;RS
23/06/2022;114;0.45;25.5;11.475;364426.45;163;Porto Alegre;RS
24/06/2022;2;15;29.75;446.25;365642.02;20;Porto Alegre;RS
24/06/2022;39;1;25.6;25.6;364831.97;57;Porto Alegre;RS
24/06/2022;130;0.287;37.6;10.7912;367221.45;57;Porto Alegre;RS
24/06/2022;125;0.548;80;43.84;367274.29;57;Porto Alegre;RS
24/06/2022;28;1;12.8;12.8;367678.59;57;Porto Alegre;RS
24/06/2022;23;1;12;12;367808.84;57;Porto Alegre;RS
24/06/2022;19;1;9.6;9.6;367818.44;57;Porto Alegre;RS
24/06/2022;19;1;9.6;9.6;367828.04;57;Porto Alegre;RS
24/06/2022;2;8;29.75;238;366177.52;89;Porto Alegre;RS
24/06/2022;79;0.5;42.5;21.25;364785.12;131;Esteio;RS
24/06/2022;29;3;13.6;40.8;365144.77;131;Esteio;RS
24/06/2022;25;3;17;51;365195.77;131;Esteio;RS
24/06/2022;2;2;29.75;59.5;366326.27;131;Esteio;RS
24/06/2022;15;2;13.6;27.2;366353.47;131;Esteio;RS
24/06/2022;13;1;35;35;366493.47;131;Esteio;RS
24/06/2022;114;0.679;25.5;17.3145;366958.66;131;Esteio;RS
24/06/2022;96;2;39;78;367352.29;131;Esteio;RS
24/06/2022;23;7;12.75;89.25;367796.84;131;Esteio;RS
24/06/2022;2;3;29.75;89.25;366266.77;142;Pelotas;RS
24/06/2022;13;3;35;105;366458.47;142;Pelotas;RS
24/06/2022;122;5.015;42.5;213.1375;366706.61;142;Pelotas;RS
24/06/2022;12;8;19.55;156.4;366863.01;142;Pelotas;RS
24/06/2022;114;3.072;25.5;78.336;366941.34;142;Pelotas;RS
24/06/2022;1;15;16.8;252;367210.66;142;Pelotas;RS
24/06/2022;94;5;12.75;63.75;367416.04;142;Pelotas;RS
24/06/2022;85;10;12.75;127.5;367543.54;142;Pelotas;RS
24/06/2022;80;5;12.75;63.75;367607.29;142;Pelotas;RS
24/06/2022;40;0.45;130;58.5;367665.79;142;Pelotas;RS
24/06/2022;27;1;29;29;367707.59;142;Pelotas;RS
24/06/2022;2;10;29.75;297.5;365939.52;147;Porto Alegre;RS
24/06/2022;29;20;13.6;272;365103.97;149;Santa Maria;RS
24/06/2022;79;1;50;50;364763.87;163;Porto Alegre;RS
24/06/2022;79;0.5;42.5;21.25;364806.37;163;Porto Alegre;RS
24/06/2022;129;1;9;9;367230.45;163;Porto Alegre;RS
